Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Allergen information (product.metafields.shopify.allergen-information),Dietary preferences (product.metafields.shopify.dietary-preferences),Fat content (product.metafields.shopify.fat-content),Flavor (product.metafields.shopify.flavor),Flour/Grain type (product.metafields.shopify.flour-grain-type),Food product form (product.metafields.shopify.food-product-form),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
,Anand Frozen Malabar Parotta Family Pack - 2LB,,My Store,,Naan & Breads,Naan & Breads,TRUE,LB,2,,,,,,,,,0,shopify,100,deny,manual,$6.59,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/anand-malabar-parotta-2lb.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/anand-malabar-parotta-2lb.jpg,LB,,,
,DD Rumali Roti - 330gm,,My Store,,Naan & Breads,Naan & Breads,TRUE,gm,330,,,,,,,,,0,shopify,100,deny,manual,$4.39,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/664648220284.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/664648220284.jpg,gm,,,
,Shana Paratha Onion - 5ct - 80gm,,My Store,,Naan & Breads,Naan & Breads,TRUE,gm,80,,,,,,,,,0,shopify,100,deny,manual,$4.69,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_08f8566a-c9ec-67f6-7f08-75ccde1b7967-a2499.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_08f8566a-c9ec-67f6-7f08-75ccde1b7967-a2499.jpg,gm,,,
,Swagruha Fresh Roti - 12Count,,My Store,,Naan & Breads,Naan & Breads,TRUE,Count,12,,,,,,,,,0,shopify,100,deny,manual,$5.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_0b3ae08b-70dc-bf6e-eb0d-fff2b3d15ab6-12ea5.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_0b3ae08b-70dc-bf6e-eb0d-fff2b3d15ab6-12ea5.jpg,Count,,,
,Vadilal Achari Paratha - 100gm,,My Store,,Naan & Breads,Naan & Breads,TRUE,gm,100,,,,,,,,,0,shopify,100,deny,manual,$3.79,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_1d1ce48d-0ec7-191b-26e2-48ef70d6c5fe-dfcc2.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_1d1ce48d-0ec7-191b-26e2-48ef70d6c5fe-dfcc2.jpg,gm,,,
,HR Tandoori Naan - 16Pcs,,My Store,,Naan & Breads,Naan & Breads,TRUE,KG,1.28,,,,,,,,,0,shopify,100,deny,manual,$13.49,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_4f5a55f0-9f99-2dba-a594-8659082a56f4-7a743.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_4f5a55f0-9f99-2dba-a594-8659082a56f4-7a743.jpg,KG,,,
,Vadilal Methi Paratha - 100gm,,My Store,,Naan & Breads,Naan & Breads,TRUE,gm,100,,,,,,,,,0,shopify,100,deny,manual,$3.79,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_6cc0a423-797f-5cc9-3375-97feccee2dcd-ef05b.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_6cc0a423-797f-5cc9-3375-97feccee2dcd-ef05b.jpg,gm,,,
,Deep Fro Garl Naan Tan - 12oz,,My Store,,Naan & Breads,Naan & Breads,TRUE,oz,12,,,,,,,,,0,shopify,100,deny,manual,$3.79,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_6dcfd508-1f1b-723e-d71b-bba5f7e32205-72478.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_6dcfd508-1f1b-723e-d71b-bba5f7e32205-72478.jpg,oz,,,
,Vadilal Plain Kulcha (5) - 80gm,,My Store,,Naan & Breads,Naan & Breads,TRUE,gm,80,,,,,,,,,0,shopify,100,deny,manual,$4.39,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_70f7b1eb-22e5-74ad-0487-0f06aef01f7a-37923.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_70f7b1eb-22e5-74ad-0487-0f06aef01f7a-37923.jpg,gm,,,
,Bedekar Frozen Fulka Roti - 450gm,,My Store,,Naan & Breads,Naan & Breads,TRUE,gm,450,,,,,,,,,0,shopify,100,deny,manual,$3.69,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-frozen-naan-bedekar-fulka-roti-450-f01b3.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-frozen-naan-bedekar-fulka-roti-450-f01b3.jpg,gm,,,
,Vadilal Aloo Paratha - 100gm,,My Store,,Naan & Breads,Naan & Breads,TRUE,gm,100,,,,,,,,,0,shopify,100,deny,manual,$3.79,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_dc4ab3e4-0307-77ce-1d21-20a1c64e145b-79d9d.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_dc4ab3e4-0307-77ce-1d21-20a1c64e145b-79d9d.jpg,gm,,,
,Shana Paratha Lacha Plain -5ct-80gm,,My Store,,Naan & Breads,Naan & Breads,TRUE,gm,80,,,,,,,,,0,shopify,100,deny,manual,$4.69,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_ebcc8281-40f2-ec37-ec83-251a3667e91c-142ca.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_ebcc8281-40f2-ec37-ec83-251a3667e91c-142ca.jpg,gm,,,
,Vadilal Microwav Roti Chapathi - 40gm,,My Store,,Naan & Breads,Naan & Breads,TRUE,gm,40,,,,,,,,,0,shopify,100,deny,manual,$3.79,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_f8bbd633-6569-2a69-7402-54a8bc10a447-20206.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_f8bbd633-6569-2a69-7402-54a8bc10a447-20206.jpg,gm,,,
,Anand Frozen Whole Wheat Porota - 16oz,,My Store,,Naan & Breads,Naan & Breads,TRUE,oz,16,,,,,,,,,0,shopify,100,deny,manual,$3.79,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-878776000742-1caef.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-878776000742-1caef.jpg,oz,,,
,DD Malabar porotta - 330gm,,My Store,,Naan & Breads,Naan & Breads,TRUE,gm,330,,,,,,,,,0,shopify,100,deny,manual,$2.89,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-indian-frozen-paratha-malabar-dailydelight-330-074f2.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-indian-frozen-paratha-malabar-dailydelight-330-074f2.jpg,gm,,,
,Vadilal Rumali Roti - 240gm,,My Store,,Naan & Breads,Naan & Breads,TRUE,gm,240,,,,,,,,,0,shopify,100,deny,manual,$3.79,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-indian-frozen-rumali-roti-6-90e34.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-indian-frozen-rumali-roti-6-90e34.jpg,gm,,,
,Shana Paratha Home Style - 5ct - 65gm,,My Store,,Naan & Breads,Naan & Breads,TRUE,gm,65,,,,,,,,,0,shopify,100,deny,manual,$3.49,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,gm,,,
,Shana Paratha Original( Malaysian) - 5ct - 80gm,,My Store,,Naan & Breads,Naan & Breads,TRUE,gm,80,,,,,,,,,0,shopify,100,deny,manual,$4.79,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,gm,,,
,HR Dal Chapati - 300gm,,My Store,,Naan & Breads,Naan & Breads,TRUE,gm,300,,,,,,,,,0,shopify,100,deny,manual,$4.39,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/frozen-chapati-dal-haldiram.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/frozen-chapati-dal-haldiram.jpg,gm,,,
,HR Gluten Free Chapati - 300gm,,My Store,,Naan & Breads,Naan & Breads,TRUE,gm,300,,,,,,,,,0,shopify,100,deny,manual,$4.49,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/frozen-chapati-gluten-free-haldiram-10.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/frozen-chapati-gluten-free-haldiram-10.jpg,gm,,,
,HR Bajra Roti - 360gm,,My Store,,Naan & Breads,Naan & Breads,TRUE,gm,360,,,,,,,,,0,shopify,100,deny,manual,$3.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/frozen-roti-bajra-haldiram.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/frozen-roti-bajra-haldiram.jpg,gm,,,
,HR Tandoori Garlic Naan - 5pc,,My Store,,Naan & Breads,Naan & Breads,TRUE,pc,5,,,,,,,,,0,shopify,100,deny,manual,$5.49,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-breads-naan-garlic-haldiram.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-breads-naan-garlic-haldiram.jpg,pc,,,
,HR Tandoori Garlic Naan - 15pcs/1.28kg,,My Store,,Naan & Breads,Naan & Breads,TRUE,KG,1.2,,,,,,,,,0,shopify,100,deny,manual,$14.29,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-breads-naan-garlic-haldiram-15.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-breads-naan-garlic-haldiram-15.jpg,KG,,,
,HR Phulka Roti - 360gm/12pc,,My Store,,Naan & Breads,Naan & Breads,TRUE,gm,360,,,,,,,,,0,shopify,100,deny,manual,$4.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-breads-phulka-haldiram.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-breads-phulka-haldiram.jpg,gm,,,
,HR Phulka Roti - 900gm(30 ct),,My Store,,Naan & Breads,Naan & Breads,TRUE,gm,900,,,,,,,,,0,shopify,100,deny,manual,$10.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-breads-phulka-haldiram-30.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-breads-phulka-haldiram-30.jpg,gm,,,
,Kawan Chapatti Bulk - 1.2KG/30pc,,My Store,,Naan & Breads,Naan & Breads,TRUE,KG,1.2,,,,,,,,,0,shopify,100,deny,manual,$10.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-chapati-kawaan-30.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-chapati-kawaan-30.jpg,KG,,,
,Bhagwati Fro Methi Dhebra - 10oz,,My Store,,Naan & Breads,Naan & Breads,TRUE,oz,10,,,,,,,,,0,shopify,100,deny,manual,$3.29,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-dhebra-methi-bhagwati.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-dhebra-methi-bhagwati.jpg,oz,,,
,HR Aloo Paratha - 400gm,,My Store,,Naan & Breads,Naan & Breads,TRUE,gm,400,,,,,,,,,0,shopify,100,deny,manual,$4.39,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-paratha-aloo-haldiram.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-paratha-aloo-haldiram.jpg,gm,,,
,Kawan Flakey Parata - 14oz,,My Store,,Naan & Breads,Naan & Breads,TRUE,oz,14,,,,,,,,,0,shopify,100,deny,manual,$3.29,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-paratha-flakey-kawaan.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-paratha-flakey-kawaan.jpg,oz,,,
,HR Healthy Gobi Paratha,,My Store,,Naan & Breads,Naan & Breads,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,5.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-paratha-gobi-haldiram.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-paratha-gobi-haldiram.jpg,,,,
,HR Homestyle Paratha - 1.2KG,,My Store,,Naan & Breads,Naan & Breads,TRUE,KG,1.2,,,,,,,,,0,shopify,100,deny,manual,$13.79,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-paratha-homestyle-haldiram-20.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-paratha-homestyle-haldiram-20.jpg,KG,,,
,Kawan Plain Parata - 14oz,,My Store,,Naan & Breads,Naan & Breads,TRUE,oz,14,,,,,,,,,0,shopify,100,deny,manual,$3.29,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-paratha-kawaan.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-paratha-kawaan.jpg,oz,,,
,Kawan Plain Paratha Bulk - 25pc,,My Store,,Naan & Breads,Naan & Breads,TRUE,pc,25,,,,,,,,,0,shopify,100,deny,manual,$14.89,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-paratha-kawaan-25.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-paratha-kawaan-25.jpg,pc,,,
,HR Lacha Paratha - 360gm,,My Store,,Naan & Breads,Naan & Breads,TRUE,gm,360,,,,,,,,,0,shopify,100,deny,manual,$3.29,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-paratha-lachcha-haldiram.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-paratha-lachcha-haldiram.jpg,gm,,,
,HR Methi Paratha - 360gm,,My Store,,Naan & Breads,Naan & Breads,TRUE,gm,360,,,,,,,,,0,shopify,100,deny,manual,$4.39,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-paratha-methi-haldiram.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-paratha-methi-haldiram.jpg,gm,,,
,HR Healthy Mix Veg Paratha -  400gm,,My Store,,Naan & Breads,Naan & Breads,TRUE,gm,400,,,,,,,,,0,shopify,100,deny,manual,$4.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-paratha-mix-veg-hlthy-haldiram.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-paratha-mix-veg-hlthy-haldiram.jpg,gm,,,
,HR Muli Paratha - 400gm,,My Store,,Naan & Breads,Naan & Breads,TRUE,gm,400,,,,,,,,,0,shopify,100,deny,manual,$5.49,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-paratha-muli-haldiram.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-paratha-muli-haldiram.jpg,gm,,,
,Kawan Frozen Onion Paratha 25 Count,,My Store,,Naan & Breads,Naan & Breads,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,13.79,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-paratha-onion-kawaan-25.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-paratha-onion-kawaan-25.jpg,,,,
,Deep Fro Palak Paratha - 5pc/300gm,,My Store,,Naan & Breads,Naan & Breads,TRUE,pc,5,,,,,,,,,0,shopify,100,deny,manual,$2.79,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-paratha-palak-deep.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-paratha-palak-deep.jpg,pc,,,
,HR Paneer Onion Paratha - 400gm,,My Store,,Naan & Breads,Naan & Breads,TRUE,gm,400,,,,,,,,,0,shopify,100,deny,manual,$4.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-paratha-pan-on-haldiram.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-paratha-pan-on-haldiram.jpg,gm,,,
,HR Paneer Paratha - 14.1 oz,,My Store,,Naan & Breads,Naan & Breads,TRUE,oz,14.1,,,,,,,,,0,shopify,100,deny,manual,$8.79,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-paratha-paneer-haldiram.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-paratha-paneer-haldiram.jpg,oz,,,
,Deep Fro Mix Veg Paratha - 14oz,,My Store,,Naan & Breads,Naan & Breads,TRUE,oz,14,,,,,,,,,0,shopify,100,deny,manual,$4.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-paratha-vegetable-deep.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-paratha-vegetable-deep.jpg,oz,,,
,DD Wheat Porotta - 1LB,,My Store,,Naan & Breads,Naan & Breads,TRUE,LB,1,,,,,,,,,0,shopify,100,deny,manual,$3.39,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-paratha-wheat-dailydelight-1.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-paratha-wheat-dailydelight-1.jpg,LB,,,
,MM Plain Family Paratha- 25pc,,My Store,,Naan & Breads,Naan & Breads,TRUE,pc,25,,,,,,,,,0,shopify,100,deny,manual,$11.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-plain-paratha-mirchmasala-25.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-plain-paratha-mirchmasala-25.jpg,pc,,,
,Bhagwati Palak Thepla - 8pc,,My Store,,Naan & Breads,Naan & Breads,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,3.29,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-thepla-palak-bhagwati-256.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-thepla-palak-bhagwati-256.jpg,,,,
,Vadilal Pizza Pockets - 300gm,,My Store,,Appetizers,Appetizers,TRUE,gm,300,,,,,,,,,0,shopify,100,deny,manual,$7.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/8901777494097.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/8901777494097.jpg,gm,,,
,Bhagwati Patra Vata - 454gm,,My Store,,Appetizers,Appetizers,TRUE,gm,454,,,,,,,,,0,shopify,100,deny,manual,$4.39,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-011433150613-4f217.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-011433150613-4f217.jpg,gm,,,
,Deep South Indian Mendu Vada Family Pack 24 Pieces,,My Store,,Appetizers,Appetizers,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,7.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-south-indian-mendu-vada-fp-deep-24-4912f.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-south-indian-mendu-vada-fp-deep-24-4912f.jpg,,,,
,Deep Fro FP Dahi Vada - 30pcs,,My Store,,Appetizers,Appetizers,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,6.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/011433161947.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/011433161947.jpg,,,,
,Deep Frozen Aloo Alu Tikki 400gm,,My Store,,Appetizers,Appetizers,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,4.79,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-011433161954-3233c.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-011433161954-3233c.jpg,,,,
,Deep Patra Vata Sliced 2.2lb,,My Store,,Appetizers,Appetizers,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,8.49,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-011433164085-03c1b.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-011433164085-03c1b.jpg,,,,
,HR Punjabi Samosa - 650gm,,My Store,,Appetizers,Appetizers,TRUE,Count,8,,,,,,,,,0,shopify,100,deny,manual,$11.59,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-swagath-cst-upc-121484-c60d1.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-swagath-cst-upc-121484-c60d1.jpg,Count,,,
,GG Patra Vata - 454gm,,My Store,,Appetizers,Appetizers,TRUE,gm,454,,,,,,,,,0,shopify,100,deny,manual,$4.29,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-8906043881328-e2f62.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-8906043881328-e2f62.jpg,gm,,,
,Daily Delight Frozen Banana Fry 16oz,,My Store,,Appetizers,Appetizers,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,4.49,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/664648120089.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/664648120089.jpg,,,,
,Hot Wok Veg Sprg Roll - 9oz/35c,,My Store,,Appetizers,Appetizers,TRUE,oz,9,,,,,,,,,0,shopify,100,deny,manual,$7.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_1670a918-dbf9-347c-8051-3b5fe6d5ee66-6db65.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_1670a918-dbf9-347c-8051-3b5fe6d5ee66-6db65.jpg,oz,,,
