Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Allergen information (product.metafields.shopify.allergen-information),Dietary preferences (product.metafields.shopify.dietary-preferences),Fat content (product.metafields.shopify.fat-content),Flavor (product.metafields.shopify.flavor),Flour/Grain type (product.metafields.shopify.flour-grain-type),Food product form (product.metafields.shopify.food-product-form),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
,Horlicks Jr. Vanilla - 17.5oz,,My Store,,Beverages,Beverages,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,10.76,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/8901030820014.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/8901030820014.jpg,,,,active
,Deep IQF Amla Slices - 10oz,,My Store,,Fruits,Fruits,TRUE,oz,10,,,,,,,,,0,shopify,100,deny,manual,2.79,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-vegetable-amla-deep.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-vegetable-amla-deep.jpg,oz,,,active
,Vadilal Jamun - 312gms,,My Store,,Fruits,Fruits,TRUE,g,312,,,,,,,,,0,shopify,100,deny,manual,4.49,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/8901777246665.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/8901777246665.jpg,g,,,active
,Vadilal Amla Whole - 312gm,,My Store,,Fruits,Fruits,TRUE,g,312,,,,,,,,,0,shopify,100,deny,manual,2.79,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-8901777049662-07238.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-8901777049662-07238.jpg,g,,,active
,Vadilal Pink Guava Slices - 312gm,,My Store,,Fruits,Fruits,TRUE,g,312,,,,,,,,,0,shopify,100,deny,manual,4.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-8901777213667-fcef5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-8901777213667-fcef5.jpg,g,,,active
,Vadilal Alphonso Mango Slices - 312gm,,My Store,,Fruits,Fruits,TRUE,g,312,,,,,,,,,0,shopify,100,deny,manual,5.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/8901777201664.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/8901777201664.jpg,g,,,active
,Vadilal White Guava Slices - 312gm,,My Store,,Fruits,Fruits,TRUE,g,312,,,,,,,,,0,shopify,100,deny,manual,4.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-8901777215661-4178c.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-8901777215661-4178c.jpg,g,,,active
,Vadilal Sugar Cane Pcs - 312gm,,My Store,,Fruits,Fruits,TRUE,g,312,,,,,,,,,0,shopify,100,deny,manual,5.49,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/8901777249666.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/8901777249666.jpg,g,,,active
,Vadilal Kesar Mango Slices - 312gm,,My Store,,Fruits,Fruits,TRUE,g,312,,,,,,,,,0,shopify,100,deny,manual,5.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/8901777627662.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/8901777627662.jpg,g,,,active
,Deep IQF Red Guava Slices - 12oz,,My Store,,Fruits,Fruits,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,4.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-011433152419-2c5ea.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-011433152419-2c5ea.jpg,,,,active
,Amar Alphonso Mango Pulp (Purple) Unsweetened Natural 850gm,,My Store,,Fruits,Fruits,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,7.79,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-amar-mango-pulp-unsweet-natural-purple-850-alphonso-8295a.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-amar-mango-pulp-unsweet-natural-purple-850-alphonso-8295a.jpg,,,,active
,Amar Alphanso Mango Tidbites (Green) (Unsweetend) Natural 850gm,,My Store,,Fruits,Fruits,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,7.79,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-amar-mango-tidbite-unsweet-natural-purple-850-alphonso-81fcb.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-amar-mango-tidbite-unsweet-natural-purple-850-alphonso-81fcb.jpg,,,,active
,Deep IQF Falsa - 12oz,,My Store,,Fruits,Fruits,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,5.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/deep-frozen-falsa-12.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/deep-frozen-falsa-12.jpg,,,,active
,Deep Fro Mango Pulp - 30oz,,My Store,,Fruits,Fruits,TRUE,oz,30,,,,,,,,,0,shopify,100,deny,manual,10.49,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-deep-frozen-mango-pulp-30-be138.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-deep-frozen-mango-pulp-30-be138.jpg,oz,,,active
,Deep Fro Kesar Mango Pulp - 30oz,,My Store,,Fruits,Fruits,TRUE,oz,30,,,,,,,,,0,shopify,100,deny,manual,6.59,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_706055ba-28a2-fc25-e06b-d56dbd1115a7-5a693.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_706055ba-28a2-fc25-e06b-d56dbd1115a7-5a693.jpg,oz,,,active
,Deep Fro Mango Pulp - 14oz,,My Store,,Fruits,Fruits,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,4.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-frozen-mango-pulp-deep-14-7261d.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-frozen-mango-pulp-deep-14-7261d.jpg,,,,active
,Vadilal Frozen Banganapalli Mango Slices 312gm,,My Store,,Fruits,Fruits,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,6.49,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-vadilal-frozen-banganapalli-mango-slices-312-dbf20.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-vadilal-frozen-banganapalli-mango-slices-312-dbf20.jpg,,,,active
,DD Jackfruit Green - 400gm,,My Store,,Fruits,Fruits,TRUE,g,400,,,,,,,,,0,shopify,100,deny,manual,5.29,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-indian-frozen-fruits-jackfruit-green-daily-delight-14-68ab2.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-indian-frozen-fruits-jackfruit-green-daily-delight-14-68ab2.jpg,g,,,active
,Vadilal Guava Pulp - 1KG,,My Store,,Fruits,Fruits,TRUE,kg,1,,,,,,,,,0,shopify,100,deny,manual,6.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-indian-frozen-fruits-pulp-guava-vadilal-1-933c8.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-indian-frozen-fruits-pulp-guava-vadilal-1-933c8.jpg,kg,,,active
,Vadilal Sapota Slices - 312gms,,My Store,,Fruits,Fruits,TRUE,g,312,,,,,,,,,0,shopify,100,deny,manual,3.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-indian-frozen-fruits-sapota-slices-vadilal-312-b4cb9.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-indian-frozen-fruits-sapota-slices-vadilal-312-b4cb9.jpg,g,,,active
,Deep IQF Shreded Coconut - 12oz,,My Store,,Fruits,Fruits,TRUE,oz,12,,,,,,,,,0,shopify,100,deny,manual,4.39,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/frozen-shredded-coconut.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/frozen-shredded-coconut.jpg,oz,,,active
,Deep IQF Shreded Coconut - 24oz,,My Store,,Fruits,Fruits,TRUE,oz,24,,,,,,,,,0,shopify,100,deny,manual,8.29,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/frozen-shredded-coconut-24.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/frozen-shredded-coconut-24.jpg,oz,,,active
,DD Jackfruit Green - 1LB,,My Store,,Fruits,Fruits,TRUE,lb,1,,,,,,,,,0,shopify,100,deny,manual,4.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-fruits-jackfruit-green-dailydelight.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-fruits-jackfruit-green-dailydelight.jpg,lb,,,active
,Deep IQF Premium Jamun - 12oz,,My Store,,Fruits,Fruits,TRUE,oz,12,,,,,,,,,0,shopify,100,deny,manual,3.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-fruits-jamun-deep.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-fruits-jamun-deep.jpg,oz,,,active
,Deep IQF Mango Slice - 12oz,,My Store,,Fruits,Fruits,TRUE,oz,12,,,,,,,,,0,shopify,100,deny,manual,5.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-fruits-mango-slices-deep.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-fruits-mango-slices-deep.jpg,oz,,,active
,Vadilal Coconut Slices - 312gm,,My Store,,Fruits,Fruits,TRUE,g,312,,,,,,,,,0,shopify,100,deny,manual,3.89,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-8901777071663-cfec6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-8901777071663-cfec6.jpg,g,,,active
,Vadilal Amla slices - 312gm,,My Store,,Fruits,Fruits,TRUE,g,312,,,,,,,,,0,shopify,100,deny,manual,3.49,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-8901777077665-e487c.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-8901777077665-e487c.jpg,g,,,active
,Vadilal Pomegranate - 312gm,,My Store,,Fruits,Fruits,TRUE,g,312,,,,,,,,,0,shopify,100,deny,manual,5.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-8901777225660-95f1f.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-8901777225660-95f1f.jpg,g,,,active
,Swetha Thati Munjalu - 300 gm,,My Store,,Fruits,Fruits,TRUE,g,300,,,,,,,,,0,shopify,100,deny,manual,6.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-011433162494-63f2c.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-011433162494-63f2c.jpg,g,,,active
,Shana Coconut Shredded - 454gm,,My Store,,Fruits,Fruits,TRUE,g,454,,,,,,,,,0,shopify,100,deny,manual,4.49,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-064579332184-5f05f.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-064579332184-5f05f.jpg,g,,,active
,Shana Grated Coconut - 454gm,,My Store,,Fruits,Fruits,TRUE,g,454,,,,,,,,,0,shopify,100,deny,manual,4.79,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-064579332207-d68a1.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-064579332207-d68a1.jpg,g,,,active
,Shana Chikko - 300gm,,My Store,,Fruits,Fruits,TRUE,g,300,,,,,,,,,0,shopify,100,deny,manual,2.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-064579332405-c1f34.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-064579332405-c1f34.jpg,g,,,active
,Laxmi Frozen Shredded Coconut 800gm,,My Store,,Fruits,Fruits,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,8.49,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-laxmi-frozen-shredded-coconut-800-3d6f0.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-laxmi-frozen-shredded-coconut-800-3d6f0.jpg,,,,active
,Deep Mango Green - 12oz,,My Store,,Fruits,Fruits,TRUE,oz,12,,,,,,,,,0,shopify,100,deny,manual,3.89,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-swagath-cst-upc-120375-84780.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-swagath-cst-upc-120375-84780.jpg,oz,,,active
,Shana Grated Coconut - 1KG,,My Store,,Fruits,Fruits,TRUE,kg,1,,,,,,,,,0,shopify,100,deny,manual,8.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-5030039007553-241d6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-5030039007553-241d6.jpg,kg,,,active
,Vadilal Chikoo Slices - 312gm,,My Store,,Fruits,Fruits,TRUE,g,312,,,,,,,,,0,shopify,100,deny,manual,3.89,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-FPESMF263A-33cd9.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-FPESMF263A-33cd9.jpg,g,,,active
,DD Sliced Coconut - 400gm,,My Store,,Fruits,Fruits,TRUE,g,400,,,,,,,,,0,shopify,100,deny,manual,5.49,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-664648729299-8a7b5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-664648729299-8a7b5.jpg,g,,,active
,DD Amla - 400gm,,My Store,,Fruits,Fruits,TRUE,g,400,,,,,,,,,0,shopify,100,deny,manual,4.79,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-677648220345-585ef.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-677648220345-585ef.jpg,g,,,active
,Frozen Aaha Banganapall Slices - 312gm,,My Store,,Fruits,Fruits,TRUE,g,312,,,,,,,,,0,shopify,100,deny,manual,3.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-banganapalli-mango-slices-frozen-aaha-312-161e3.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-banganapalli-mango-slices-frozen-aaha-312-161e3.jpg,g,,,active
,Frozen Aaha Banganapall pulp - 312gm,,My Store,,Fruits,Fruits,TRUE,g,312,,,,,,,,,0,shopify,100,deny,manual,3.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-banganapalli-mango-pulp-frozen-aaha-312-a13fc.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-banganapalli-mango-pulp-frozen-aaha-312-a13fc.jpg,g,,,active
,Frozen Aaha Cheruku rasalu pulp - 312gm,,My Store,,Fruits,Fruits,TRUE,g,312,,,,,,,,,0,shopify,100,deny,manual,3.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-cheruku-rasalu-pulp-frozen-aaha-312-877ff.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-cheruku-rasalu-pulp-frozen-aaha-312-877ff.jpg,g,,,active
,Frozen Aaha Chinna rasalu pulp - 312gm,,My Store,,Fruits,Fruits,TRUE,g,312,,,,,,,,,0,shopify,100,deny,manual,3.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-chinna-rasalu-pulp-frozen-aaha-312-5a5c9.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-chinna-rasalu-pulp-frozen-aaha-312-5a5c9.jpg,g,,,active
,Sumeru Grated Coconut - 300gm,,My Store,,Fruits,Fruits,TRUE,g,300,,,,,,,,,0,shopify,100,deny,manual,3.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_01dcfb55-34c5-9a4d-c8cd-0674181009a3-72c5a.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_01dcfb55-34c5-9a4d-c8cd-0674181009a3-72c5a.jpg,g,,,active
,Laxmi Fro Shredd Coconut - 1.2kg,,My Store,,Fruits,Fruits,TRUE,kg,1.2,,,,,,,,,0,shopify,100,deny,manual,8.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-723246200842-204b7.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-723246200842-204b7.jpg,kg,,,active
,Laxmi Fro Shredd Coconut - 1.2KG,,My Store,,Fruits,Fruits,TRUE,kg,1.2,,,,,,,,,0,shopify,100,deny,manual,8.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-723246268545-e993f.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-723246268545-e993f.jpg,kg,,,active
,Laxmi Fro Grated Coconut - 400gm,,My Store,,Fruits,Fruits,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,3.49,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-723246287737-22b11.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-723246287737-22b11.jpg,,,,active
,Laxmi Fro Coconut Slices - 400gm,,My Store,,Fruits,Fruits,TRUE,g,400,,,,,,,,,0,shopify,100,deny,manual,4.19,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-723246288390-27038.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-723246288390-27038.jpg,g,,,active
,DD Cut Mango Skinless - 400gm,,My Store,,Fruits,Fruits,TRUE,g,400,,,,,,,,,0,shopify,100,deny,manual,4.79,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_a5824a3a-76a7-62c5-db44-18d9ba7f171f-75efc.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_a5824a3a-76a7-62c5-db44-18d9ba7f171f-75efc.jpg,g,,,active
,Swagat Coconut Shredded Unsweetened(India) - 200gm,,My Store,,Fruits,Fruits,TRUE,g,200,,,,,,,,,0,shopify,100,deny,manual,3.29,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_ad797605-4734-0cd6-e51c-f36dee24cc47-c1735.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_ad797605-4734-0cd6-e51c-f36dee24cc47-c1735.jpg,g,,,active
,Vadilal Shredded Coconut - 312gm,,My Store,,Fruits,Fruits,TRUE,g,312,,,,,,,,,0,shopify,100,deny,manual,3.79,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-indian-frozen-fruits-coconut-vadilal-2a3e2.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-indian-frozen-fruits-coconut-vadilal-2a3e2.jpg,g,,,active
,Deep Coconut Slices - 12oz,,My Store,,Fruits,Fruits,TRUE,oz,12,,,,,,,,,0,shopify,100,deny,manual,3.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/frozen-sliced-coconut-340.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/frozen-sliced-coconut-340.jpg,oz,,,active
,Deep Fro Chikoo Slices - 12oz,,My Store,,Fruits,Fruits,TRUE,oz,12,,,,,,,,,0,shopify,100,deny,manual,3.29,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-fruits-chikoo-deep.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-fruits-chikoo-deep.jpg,oz,,,active
,Anand Frozen Grated Coconut - 1LB,,My Store,,Fruits,Fruits,TRUE,lb,1,,,,,,,,,0,shopify,100,deny,manual,4.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-fruits-coconut-anand.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-frozen-fruits-coconut-anand.jpg,lb,,,active
