Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Allergen information (product.metafields.shopify.allergen-information),Dietary preferences (product.metafields.shopify.dietary-preferences),Fat content (product.metafields.shopify.fat-content),Flavor (product.metafields.shopify.flavor),Flour/Grain type (product.metafields.shopify.flour-grain-type),Food product form (product.metafields.shopify.food-product-form),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
,Chandan Jeeragoli - 200gm,,My Store,,Sweets,Sweets,TRUE,g,200,,,,,,,,,0,shopify,100,deny,manual,5.49,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_cadd4dfe-a2f2-68c5-a9e9-0d89da781944-f0127.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_cadd4dfe-a2f2-68c5-a9e9-0d89da781944-f0127.jpg,g,,,active
,Shana Cherry Mix Jar - 200gm,,My Store,,Sweets,Sweets,TRUE,g,200,,,,,,,,,0,shopify,100,deny,manual,3.79,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_e9a8e0f5-85ab-ebbe-28b8-898cb53c03be-7e5d4.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_e9a8e0f5-85ab-ebbe-28b8-898cb53c03be-7e5d4.jpg,g,,,active
,Anand Sesame Laddu - 200gm,,My Store,,Sweets,Sweets,TRUE,g,200,,,,,,,,,0,shopify,100,deny,manual,4.39,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_fcac6579-7624-bc95-9478-e21e786a6819-505ec.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_fcac6579-7624-bc95-9478-e21e786a6819-505ec.jpg,g,,,active
,Mixed Sweets (Gift Box),,My Store,,Sweets,Sweets,TRUE,Gift Box,1,,,,,,,,,0,shopify,100,deny,manual,14.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-snack-chikki-peanut-deep-7-e5b66.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-snack-chikki-peanut-deep-7-e5b66.jpg,Gift Box,,,active
,Swagat Chikki Split Peanut 7oz,,My Store,,Sweets,Sweets,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,2.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-split-peanut-chikki-swagat-7-7f310.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-split-peanut-chikki-swagat-7-7f310.jpg,,,,active
,Honey Dew (HD) Ariselu - 1LB Box,,My Store,,Sweets,Sweets,TRUE,LB Box,1,,,,,,,,,0,shopify,100,deny,manual,16.49,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-swagath-honey-dew-ariselu-1-9adfd.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-swagath-honey-dew-ariselu-1-9adfd.jpg,LB Box,,,active
,Honey Dew (HD) Pootharekulu - 1LB Box,,My Store,,Sweets,Sweets,TRUE,LB Box,1,,,,,,,,,0,shopify,100,deny,manual,15.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-swagath-honey-dew-pootharekulu-1-16637.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-swagath-honey-dew-pootharekulu-1-16637.jpg,LB Box,,,active
,HR Long Gulab Jamun -1kg,,My Store,,Sweets,Sweets,TRUE,kg,1,,,,,,,,,0,shopify,100,deny,manual,14.29,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-sweets-gulabjamun-haldiram.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-sweets-gulabjamun-haldiram.jpg,kg,,,active
,Haldiram's Long Gulab Jamun Gulabjamun (Canned) 2.2LB,,My Store,,Sweets,Sweets,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,11.49,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-sweets-long-gulabjamun-haldirams-2.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-sweets-long-gulabjamun-haldirams-2.jpg,,,,active
,Haldiram's Classic Patisa 17.65oz,,My Store,,Sweets,Sweets,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,10.49,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-sweets-patisa-classic-haldiram.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-sweets-patisa-classic-haldiram.jpg,,,,active
,Haldiram's Dry Petha 400gm,,My Store,,Sweets,Sweets,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,8.79,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-sweets-petha-dry-haldirams-14.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-sweets-petha-dry-haldirams-14.jpg,,,,active
,Haldiram's Kalam Petha (Canned),,My Store,,Sweets,Sweets,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,8.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-sweets-petha-kalam-haldiram.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-sweets-petha-kalam-haldiram.jpg,,,,active
,HR Raj Bhog - 1KG,,My Store,,Sweets,Sweets,TRUE,kg,1,,,,,,,,,0,shopify,100,deny,manual,9.49,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-sweets-rajbhog-haldiram.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-sweets-rajbhog-haldiram.jpg,kg,,,active
,Haldiram's Kesar Rasbhari (Canned) - 2.2LB,,My Store,,Sweets,Sweets,TRUE,lb,2.2,,,,,,,,,0,shopify,100,deny,manual,8.49,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-sweets-rasbhari-kesar-haldiram.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-sweets-rasbhari-kesar-haldiram.jpg,lb,,,active
,HR Rasgulla - 1KG,,My Store,,Sweets,Sweets,TRUE,kg,1,,,,,,,,,0,shopify,100,deny,manual,10.49,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-sweets-rasgulla-haldiram.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-sweets-rasgulla-haldiram.jpg,kg,,,active
,HR Rasmalai - 1KG,,My Store,,Sweets,Sweets,TRUE,kg,1,,,,,,,,,0,shopify,100,deny,manual,10.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-sweets-rasmalai-haldiram.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-sweets-rasmalai-haldiram.jpg,kg,,,active
,HR Soan Cake - 500gm,,My Store,,Sweets,Sweets,TRUE,g,500,,,,,,,,,0,shopify,100,deny,manual,10.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-sweets-soncake-haldiram.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-sweets-soncake-haldiram.jpg,g,,,active
,HR Soan Cake - 250gm,,My Store,,Sweets,Sweets,TRUE,g,250,,,,,,,,,0,shopify,100,deny,manual,5.49,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-sweets-soncake-haldiram-250.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-sweets-soncake-haldiram-250.jpg,g,,,active
,HR Soan Papdi Classic - 500gm,,My Store,,Sweets,Sweets,TRUE,g,500,,,,,,,,,0,shopify,100,deny,manual,10.49,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-sweets-sonpapdi-classic-haldiram.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-sweets-sonpapdi-classic-haldiram.jpg,g,,,active
,HR Soan Papdi Classic - 250gm,,My Store,,Sweets,Sweets,TRUE,g,250,,,,,,,,,0,shopify,100,deny,manual,5.49,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-sweets-sonpapdi-classic-haldiram-8.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-sweets-sonpapdi-classic-haldiram-8.jpg,g,,,active
,HR Premium Soan Papdi - 500gm,,My Store,,Sweets,Sweets,TRUE,g,500,,,,,,,,,0,shopify,100,deny,manual,12.09,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-sweets-sonpapdi-haldiram.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-sweets-sonpapdi-haldiram.jpg,g,,,active
,HR Premium Soan Papdi - 1KG,,My Store,,Sweets,Sweets,TRUE,kg,1,,,,,,,,,0,shopify,100,deny,manual,18.19,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-sweets-sonpapdi-haldiram-1kg.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-sweets-sonpapdi-haldiram-1kg.jpg,kg,,,active
,Mopleez Soan Cake - 500gm,,My Store,,Sweets,Sweets,TRUE,g,500,,,,,,,,,0,shopify,100,deny,manual,5.49,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-sweets-sonpapdi-mopleez-500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/indian-sweets-sonpapdi-mopleez-500.jpg,g,,,active
,Britannia Choco Cake - 250gm,,My Store,,Sweets,Sweets,TRUE,g,250,,,,,,,,,0,shopify,100,deny,manual,4.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/snack-cake-double-chocolate-sliced-britannia.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/snack-cake-double-chocolate-sliced-britannia.jpg,g,,,active
,Britannia Eggless Fruit Cake - 9.7oz,,My Store,,Sweets,Sweets,TRUE,oz,9.7,,,,,,,,,0,shopify,100,deny,manual,5.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/snack-cake-fruit-eggless-sliced-britannia.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/snack-cake-fruit-eggless-sliced-britannia.jpg,oz,,,active
,Anmol Fruit Cake - 340gm,,My Store,,Sweets,Sweets,TRUE,g,340,,,,,,,,,0,shopify,100,deny,manual,4.89,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/snack-cake-fruit-sliced-anmol.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/snack-cake-fruit-sliced-anmol.jpg,g,,,active
,Britannia Vanila Cake - 250gm,,My Store,,Sweets,Sweets,TRUE,g,250,,,,,,,,,0,shopify,100,deny,manual,4.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/snack-cake-vanilla-sliced-britannia.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/snack-cake-vanilla-sliced-britannia.jpg,g,,,active
,Anand Nelakadale chikki - 200gm,,My Store,,Sweets,Sweets,TRUE,g,200,,,,,,,,,0,shopify,100,deny,manual,4.39,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/snack-chikki-bar-nelakadale-anand.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/snack-chikki-bar-nelakadale-anand.jpg,g,,,active
,Bansi Dry Fruit Chikki - 3.5oz,,My Store,,Sweets,Sweets,TRUE,oz,3.5,,,,,,,,,0,shopify,100,deny,manual,3.89,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/snack-chikki-dryfruit-bansi-100.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/snack-chikki-dryfruit-bansi-100.jpg,oz,,,active
,Swagath crushed peanut chikki_7oz,,My Store,,Sweets,Sweets,TRUE,oz,7,,,,,,,,,0,shopify,100,deny,manual,3.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/snack-chikki-peanut-crushed-bansi.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/snack-chikki-peanut-crushed-bansi.jpg,oz,,,active
,Gem Peanut Laddu - 7oz/200gm,,My Store,,Sweets,Sweets,TRUE,oz/gm,7/200,,,,,,,,,0,shopify,100,deny,manual,2.49,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/snack-chikki-peanut-crushed-gem.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/snack-chikki-peanut-crushed-gem.jpg,oz/gm,,,active
,Anand Sesame Chikki Candy Bar - 200gm,,My Store,,Sweets,Sweets,TRUE,g,200,,,,,,,,,0,shopify,100,deny,manual,4.39,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/snack-chikki-sesame-anand.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/snack-chikki-sesame-anand.jpg,g,,,active
,Bansi Sesame Chikki - 100gm,,My Store,,Sweets,Sweets,TRUE,g,100,,,,,,,,,0,shopify,100,deny,manual,1.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/snack-chikki-sesame-bansi-100.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/snack-chikki-sesame-bansi-100.jpg,g,,,active
,Deep Sesame Chikki - 7oz/200gm,,My Store,,Sweets,Sweets,TRUE,oz/gm,7/200,,,,,,,,,0,shopify,100,deny,manual,1.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/snack-chikki-sesame-deep-7.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/snack-chikki-sesame-deep-7.jpg,oz/gm,,,active
,Gem Sesame Laddu - 200gm,,My Store,,Sweets,Sweets,TRUE,g,200,,,,,,,,,0,shopify,100,deny,manual,2.79,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/snack-chikki-sesame-gem.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/snack-chikki-sesame-gem.jpg,g,,,active
,Anand Black Sesame Laddu - 200gm,,My Store,,Sweets,Sweets,TRUE,g,200,,,,,,,,,0,shopify,100,deny,manual,4.39,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/snack-laddoo-sesame-black-anand.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/snack-laddoo-sesame-black-anand.jpg,g,,,active
,Bansi Kurmura Laddu - 3.5oz,,My Store,,Sweets,Sweets,TRUE,oz,3.5,,,,,,,,,0,shopify,100,deny,manual,1.69,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/snack-ladoo-krumura-bansi.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/snack-ladoo-krumura-bansi.jpg,oz,,,active
,Bansi Soya Wadi - 7oz/200gm,,My Store,,Sweets,Sweets,TRUE,oz/gm,7/200,,,,,,,,,0,shopify,100,deny,manual,2.19,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/snack-vadi-soya-bansi-7.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/snack-vadi-soya-bansi-7.jpg,oz/gm,,,active
,Bansi Moong Wadi - 7oz/200gm,,My Store,,Sweets,Sweets,TRUE,oz/gm,7/200,,,,,,,,,0,shopify,100,deny,manual,2.19,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/snack-wadi-moong-bansi-7.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/snack-wadi-moong-bansi-7.jpg,oz/gm,,,active
,Swagruha Boondi Laddu,,My Store,,Sweets,Sweets,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,5.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-250891111001-ef78b.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-250891111001-ef78b.jpg,,,,active
,Swagruha Mysorepak,,My Store,,Sweets,Sweets,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,6.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-250891111012-31a93.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-250891111012-31a93.jpg,,,,active
,Swagruha Black Cham Cham - 1LB,,My Store,,Sweets,Sweets,TRUE,lb,1,,,,,,,,,0,shopify,100,deny,manual,12.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-250891149008-0f8d9.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-250891149008-0f8d9.jpg,lb,,,active
,HD Dry Fruit Halwa - 2Piece,,My Store,,Sweets,Sweets,TRUE,Piece,2,,,,,,,,,0,shopify,100,deny,manual,2.49,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-250891159005-038a3.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-250891159005-038a3.jpg,Piece,,,active
,"Honey Dew Sweets & Snacks (HD) Kajjikayalu (Gughara, Karanji) - 1LB Box",,My Store,,Sweets,Sweets,TRUE,LB Box,1,,,,,,,,,0,shopify,100,deny,manual,15.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-250891159107-bdcec.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-250891159107-bdcec.jpg,LB Box,,,active
,Honey Dew Sweets & Snacks (HD) Boondi Chikki - 1LB Box,,My Store,,Sweets,Sweets,TRUE,LB Box,1,,,,,,,,,0,shopify,100,deny,manual,15.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-250891159108-6cd0d.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-250891159108-6cd0d.jpg,LB Box,,,active
,Honey Dew Sweets & Snacks (HD) Mysorepak - 1LB Box,,My Store,,Sweets,Sweets,TRUE,LB Box,1,,,,,,,,,0,shopify,100,deny,manual,13.19,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-250891159110-4eda7.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-250891159110-4eda7.jpg,LB Box,,,active
,Swagruha Ariselu - 4pc,,My Store,,Sweets,Sweets,TRUE,pc,4,,,,,,,,,0,shopify,100,deny,manual,6.49,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-250891522321-df180.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-250891522321-df180.jpg,pc,,,active
,Swagruha Kajjikayalu - 2Piece,,My Store,,Sweets,Sweets,TRUE,Piece,2,,,,,,,,,0,shopify,100,deny,manual,3.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-250891522322-d02f7.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-250891522322-d02f7.jpg,Piece,,,active
,Laxmi Crushed Peanut Chikki 200gm,,My Store,,Sweets,Sweets,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,3.29,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-723246286358-51b38.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-723246286358-51b38.jpg,,,,active
,Laxmi Till Chikki 200gm,,My Store,,Sweets,Sweets,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,2.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-723246286365-54cc8.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-723246286365-54cc8.jpg,,,,active
,Khushboo Tutti Fruitti Mix - 200gm,,My Store,,Sweets,Sweets,TRUE,g,200,,,,,,,,,0,shopify,100,deny,manual,2.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-749891093431-772c8.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-749891093431-772c8.jpg,g,,,active
,BC Cham Cham Can (White) -2.2lb /1kg,,My Store,,Sweets,Sweets,TRUE,kg,1,,,,,,,,,0,shopify,100,deny,manual,7.49,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-810086030859-dcc6b.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-810086030859-dcc6b.jpg,kg,,,active
,BC Rasgulla Can - 1KG,,My Store,,Sweets,Sweets,TRUE,kg,1,,,,,,,,,0,shopify,100,deny,manual,7.49,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-810086030866-c2183.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-810086030866-c2183.jpg,kg,,,active
,BC Kala Jamun Can - 1 kg / 2.2lb,,My Store,,Sweets,Sweets,TRUE,kg,1,,,,,,,,,0,shopify,100,deny,manual,7.49,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-810086031245-203f1.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-810086031245-203f1.jpg,kg,,,active
,Bc Kaju Katli / Burfi 150gm,,My Store,,Sweets,Sweets,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,7.99,,TRUE,TRUE,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-810086031726-819e0.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-810086031726-819e0.jpg,,,,active
